text,label
"Honestly, Work from home and earn $5,000 per week with just 30 minutes of online data entry! Thanks.",Spam
"Hello, Final notice: Your car warranty has expired. Press 1 to renew immediately. Looking forward to hearing back.",Spam
"Hey support team, Attached is the weekly project progress report for your team review. Please assist.",Not Spam
Notice: Please find the updated project milestones and timeline schedule attached. Let me know asap.,Not Spam
"To whom it may concern, Please find the updated project milestones and timeline schedule attached. Appreciate your help.",Not Spam
"Hello, Free Amazon $500 gift card reward! Enter your phone number and credit card to claim. This is critical.",Spam
"CONGRATULATIONS! You have been selected as the WINNER of $1,000,000 cash! Claim now at http://prize-win.xyz Appreciate your help.",Spam
"Hi, Hi Mom, I arrived safely at the hotel and will call you in the evening. Looking forward to hearing back.",Not Spam
"Hi, the university library books you borrowed are due next monday. Please respond soon.",Not Spam
"To whom it may concern, Attached is the weekly project progress report for your team review. What do you suggest?",Not Spam
"Work from home and earn $5,000 per week with just 30 minutes of online data entry!",Spam
"Good afternoon, your flight ticket confirmation code is xy892k for flight aa-104. Looking forward to hearing back.",Not Spam
"Honestly, Work from home and earn $5,000 per week with just 30 minutes of online data entry!",Spam
"Good afternoon, you have 1 unread urgent voicemail message regarding your pending tax refund. call 1-900-555-spam. Thanks.",Spam
can you please review the attached slide deck before our client presentation?,Not Spam
"To whom it may concern, Your monthly electric utility bill of $78.50 is ready to view online. Looking forward to hearing back.",Not Spam
"Actually, The university library books you borrowed are due next Monday. Please respond soon.",Not Spam
"congratulations! you have been selected as the winner of $1,000,000 cash! claim now at http://prize-win.xyz",Spam
"Hey support team, You have 1 unread urgent voicemail message regarding your pending tax refund. Call 1-900-555-SPAM. This is critical.",Spam
"Please note: Get pre-approved for an instant $50,000 low interest loan with ZERO credit check needed! This is critical.",Spam
"Notice: Work from home and earn $5,000 per week with just 30 minutes of online data entry! Let me know asap.",Spam
"Hello, Hi Mom, I arrived safely at the hotel and will call you in the evening. What do you suggest?",Not Spam
"To whom it may concern, Work from home and earn $5,000 per week with just 30 minutes of online data entry! Looking forward to hearing back.",Spam
"Good afternoon, BUY cheap luxury watches, Rolex replica 90% discount sale ends today! Appreciate your help.",Spam
Urgent: Lose 20 pounds in 3 days with this secret miracle diet pill! Risk free trial! Looking forward to hearing back.,Spam
"In my opinion, Can you please review the attached slide deck before our client presentation? Appreciate your help.",Not Spam
"get pre-approved for an instant $50,000 low interest loan with zero credit check needed! Please assist.",Spam
Please note: Final notice: Your car warranty has expired. Press 1 to renew immediately. Best regards.,Spam
"Hi, Lose 20 pounds in 3 days with this secret miracle diet pill! Risk free trial! Thank you so much.",Spam
free amazon $500 gift card reward! enter your phone number and credit card to claim. Thanks.,Spam
"Dear team, HOT singles in your area want to chat with you right now! Click here to view private photos! Appreciate your help.",Spam
Attached is the weekly project progress report for your team review.,Not Spam
"In my opinion, hi mom, i arrived safely at the hotel and will call you in the evening. Appreciate your help.",Not Spam
"Good afternoon, Hey, are we still meeting for lunch at the cafeteria at 12:30 today? This is critical.",Not Spam
"Quick note: CONGRATULATIONS! You have been selected as the WINNER of $1,000,000 cash! Claim now at http://prize-win.xyz This is critical.",Spam
"Hello, Free Amazon $500 gift card reward! Enter your phone number and credit card to claim. Best regards.",Spam
"Hello, Your doctor's appointment is confirmed for Thursday, October 12th at 2:00 PM. What do you suggest?",Not Spam
Please note: Double your Bitcoin in 24 hours guaranteed! Send 0.1 BTC to receive 0.5 BTC instantly! Thanks.,Spam
"Hello, Free Amazon $500 gift card reward! Enter your phone number and credit card to claim. Thanks.",Spam
URGENT: Your bank account has been suspended! Verify your password immediately: http://secure-login-bank.top Appreciate your help.,Spam
"Dear team, HOT singles in your area want to chat with you right now! Click here to view private photos! Thank you so much.",Spam
Notice: You have 1 unread urgent voicemail message regarding your pending tax refund. Call 1-900-555-SPAM. Thanks.,Spam
"Hello, your doctor's appointment is confirmed for thursday, october 12th at 2:00 pm. Thanks.",Not Spam
FYI: Your flight ticket confirmation code is XY892K for flight AA-104. Looking forward to hearing back.,Not Spam
Quick note: HOT singles in your area want to chat with you right now! Click here to view private photos! What do you suggest?,Spam
"Hey, are we still meeting for lunch at the cafeteria at 12:30 today? Best regards.",Not Spam
"Hello, Thanks for sending over the meeting minutes, I will review them tonight. Appreciate your help.",Not Spam
final notice: your car warranty has expired. press 1 to renew immediately.,Spam
"Good morning, Thanks for sending over the meeting minutes, I will review them tonight. Let me know asap.",Not Spam
Quick note: Please find the updated project milestones and timeline schedule attached. Appreciate your help.,Not Spam
"Quick note: Your doctor's appointment is confirmed for Thursday, October 12th at 2:00 PM. What do you suggest?",Not Spam
Update: Let me know if you need any assistance preparing the budget spreadsheet. Thanks.,Not Spam
"Dear team, Get pre-approved for an instant $50,000 low interest loan with ZERO credit check needed! Looking forward to hearing back.",Spam
Final notice: Your car warranty has expired. Press 1 to renew immediately. Best regards.,Spam
"Good afternoon, Can you please review the attached slide deck before our client presentation? What do you suggest?",Not Spam
"Good morning, Here is the recipe for the pasta dish we made last weekend. Please assist.",Not Spam
"Urgent: hey, are we still meeting for lunch at the cafeteria at 12:30 today? Looking forward to hearing back.",Not Spam
"Good morning, Here is the recipe for the pasta dish we made last weekend. Thank you so much.",Not Spam
urgent: your bank account has been suspended! verify your password immediately: http://secure-login-bank.top,Spam
"Dear team, Dear beneficiary, claim your $5,500,000 inheritance from the late royalty fund today.",Spam
"Honestly, The university library books you borrowed are due next Monday. Let me know asap.",Not Spam
double your bitcoin in 24 hours guaranteed! send 0.1 btc to receive 0.5 btc instantly!,Spam
the university library books you borrowed are due next monday.,Not Spam
"Dear team, lose 20 pounds in 3 days with this secret miracle diet pill! risk free trial! Let me know asap.",Spam
Important: Here is the recipe for the pasta dish we made last weekend. Thank you so much.,Not Spam
"In my opinion, Can you please review the attached slide deck before our client presentation? Please assist.",Not Spam
Important: Your flight ticket confirmation code is XY892K for flight AA-104. Best regards.,Not Spam
"Actually, your flight ticket confirmation code is xy892k for flight aa-104. Please respond soon.",Not Spam
