text,label
Please note: Could you tell me if this winter jacket comes in size extra large? Please respond soon.,Inquiry
"In my opinion, I'd like to book a table for four people this Saturday evening. Let me know asap.",Inquiry
"Actually, The delivery was three hours late and the food was completely cold. Please respond soon.",Complaint
"To whom it may concern, How do I book a private consultation session with an advisor? Let me know asap.",Inquiry
Notice: Please terminate my membership and delete my account. What do you suggest?,Cancellation
your technician did a terrible job and damaged my home wiring. What do you suggest?,Complaint
"Honestly, could you tell me which courier service is handling the delivery of my parcel? Please assist.",Order Tracking
Could you tell me if this winter jacket comes in size extra large?,Inquiry
"Good morning, I received the wrong item in my package and nobody is responding to my emails. Let me know asap.",Complaint
FYI: I really love the new dark mode theme update you recently rolled out. Let me know asap.,Feedback
"Hello, I am getting a database connection timeout error on the server. Please respond soon.",Technical Support
"In my opinion, I have not received any tracking updates for shipment #9084. What do you suggest?",Order Tracking
"To whom it may concern, I returned the item to your store, when will my refund be credited? Appreciate your help.",Refund
"To whom it may concern, I have a suggestion to improve the user interface on the settings page. This is critical.",Feedback
Please note: I wanted to leave positive feedback for Sarah who helped me resolve my issue. Best regards.,Feedback
Update: just wanted to say the support team was fantastic and super helpful! Appreciate your help.,Feedback
Quick note: I want to track the live real-time location of my package in transit.,Order Tracking
"Hello, kudos to your delivery driver who was polite, punctual, and very professional. Let me know asap.",Feedback
"Dear team, Please refund the unauthorized subscription charge on my debit card. Looking forward to hearing back.",Refund
"To whom it may concern, the webcam driver is not detected during video conferencing calls.",Technical Support
"Good afternoon, Has my order #44910 been dispatched from the fulfillment warehouse yet? This is critical.",Order Tracking
how long does it take for a bank account refund to process?,Refund
i want to cancel my flight reservation and void the airline ticket. Looking forward to hearing back.,Cancellation
"Hi, When will my order arrive at my doorstep?",Order Tracking
"Important: I returned the item to your store, when will my refund be credited? Let me know asap.",Refund
"Good afternoon, I wanted to leave positive feedback for Sarah who helped me resolve my issue. Thanks.",Feedback
Urgent: Please void this transaction and cancel my pending order right away. Best regards.,Cancellation
"Hi, I want my cashback and purchase price refunded for this broken keyboard. Please assist.",Refund
"Good afternoon, I have not received any tracking updates for shipment #9084. Please respond soon.",Order Tracking
"Actually, I want to check availability for hotel rooms between Dec 10 and Dec 15. Please assist.",Inquiry
Urgent: is it possible to upgrade my current plan to the premium tier? What do you suggest?,Inquiry
"Dear team, The mobile app crashes with error 500 whenever I click export. Looking forward to hearing back.",Technical Support
"In my opinion, can i reserve a conference room for our team meeting on friday at 3 pm? Looking forward to hearing back.",Inquiry
"Honestly, What are the system requirements for running this software on Mac? Thanks.",Inquiry
Urgent: Can I reserve a conference room for our team meeting on Friday at 3 PM? Appreciate your help.,Inquiry
"Hi, How do I book a private consultation session with an advisor? Let me know asap.",Inquiry
Notice: How can I cancel my gym membership without paying a cancellation fee?,Cancellation
"i returned the item to your store, when will my refund be credited?",Refund
"Good afternoon, the tracking number says out for delivery, what time will the courier arrive? Thanks.",Order Tracking
"Hello, Is there a free trial available for new users before purchasing? Let me know asap.",Inquiry
"Hi, i want to track the live real-time location of my package in transit. Please assist.",Order Tracking
"Hey support team, how much does the annual subscription plan cost for enterprise teams? Thank you so much.",Inquiry
"Good afternoon, I'm writing to complain about the poor quality of the item I received. Thanks.",Complaint
"Good morning, Where is my package right now? Tracking number is TRK-881920. Looking forward to hearing back.",Order Tracking
"Hey support team, Please terminate my membership and delete my account. Let me know asap.",Cancellation
"Good morning, The room was dirty, noisy, and had no hot water during our entire stay. Please assist.",Complaint
Important: I would like to cancel order #99401 before it gets shipped from the warehouse. Please respond soon.,Cancellation
"Good afternoon, Cancel my subscription before the free trial period ends.",Cancellation
Is there a free trial available for new users before purchasing? Best regards.,Inquiry
"The tracking number says out for delivery, what time will the courier arrive?",Order Tracking
"Actually, Please refund the unauthorized subscription charge on my debit card. This is critical.",Refund
"Good afternoon, the delivery was three hours late and the food was completely cold. Best regards.",Complaint
"Quick note: Thank you for the quick resolution, 5-star customer support experience! What do you suggest?",Feedback
"FYI: I returned the item to your store, when will my refund be credited? Best regards.",Refund
Notice: the webcam driver is not detected during video conferencing calls. This is critical.,Technical Support
"Important: the room was dirty, noisy, and had no hot water during our entire stay. Looking forward to hearing back.",Complaint
FYI: The Bluetooth device will not pair with my laptop despite restarting.,Technical Support
"Honestly, how much does the annual subscription plan cost for enterprise teams? Thanks.",Inquiry
"Good afternoon, Your technician did a terrible job and damaged my home wiring. Thank you so much.",Complaint
"Hi, I'm writing to complain about the poor quality of the item I received. Thanks.",Complaint
"Good afternoon, Can you provide more information about your warranty coverage policy? Let me know asap.",Inquiry
FYI: Please void this transaction and cancel my pending order right away. Thank you so much.,Cancellation
"Quick note: Please abort this order processing, I made a mistake and wish to cancel. Best regards.",Cancellation
"Honestly, Please cancel my monthly premium plan and stop all future recurring billing. Thank you so much.",Cancellation
FYI: The delivery was three hours late and the food was completely cold. Please respond soon.,Complaint
"your application is amazing, keep up the wonderful work!",Feedback
"Honestly, Do you have vegan and gluten-free options available on your dinner menu? Thank you so much.",Inquiry
When will my order arrive at my doorstep?,Order Tracking
Is it possible to upgrade my current plan to the premium tier?,Inquiry
FYI: can you check the current shipping location of order number #77102? Best regards.,Order Tracking
Quick note: What is the status of my order that I placed three days ago? Please respond soon.,Order Tracking
"Hey support team, The mobile app crashes with error 500 whenever I click export. Let me know asap.",Technical Support
"Hello, I returned the item to your store, when will my refund be credited? Let me know asap.",Refund
i want a refund for the product since it arrived damaged.,Refund
Update: How can I cancel my gym membership without paying a cancellation fee? Please respond soon.,Cancellation
What payment methods do you accept on your online checkout page?,Inquiry
"Hey support team, What payment methods do you accept on your online checkout page? Appreciate your help.",Inquiry
"To whom it may concern, Could you help me reset my account password? Best regards.",Technical Support
"Dear team, could you help me reset my account password? Please respond soon.",Technical Support
i want to cancel my flight reservation and void the airline ticket.,Cancellation
"Hello, Thank you for the quick resolution, 5-star customer support experience! Please assist.",Feedback
"Honestly, The product did not match the website description, I demand my money back. Best regards.",Refund
"Honestly, cancel my subscription before the free trial period ends. Please respond soon.",Cancellation
"Honestly, could you help me reset my account password? Appreciate your help.",Technical Support
Quick note: I would like to request a 100% money-back refund under your return policy. Please respond soon.,Refund
Update: How do I configure the SMTP email settings in the dashboard? Thank you so much.,Technical Support
"Hey support team, I was charged twice for the same transaction, please refund the duplicate fee. Please respond soon.",Refund
"Great job on the new features, they saved our team hours of work.",Feedback
"In my opinion, The screen turns completely blank and white after the recent update. Let me know asap.",Technical Support
Notice: Please cancel my monthly premium plan and stop all future recurring billing. Thank you so much.,Cancellation
i received the wrong item in my package and nobody is responding to my emails. Thank you so much.,Complaint
i'm writing to complain about the poor quality of the item i received.,Complaint
"Urgent: Great job on the new features, they saved our team hours of work. Please respond soon.",Feedback
this is the worst customer experience i have ever endured.,Complaint
"Good morning, what are the system requirements for running this software on mac? Please assist.",Inquiry
Important: Your technician did a terrible job and damaged my home wiring. Please respond soon.,Complaint
Update: How do I configure the SMTP email settings in the dashboard? Thank you so much.,Technical Support
"Please abort this order processing, I made a mistake and wish to cancel.",Cancellation
I wanted to leave positive feedback for Sarah who helped me resolve my issue.,Feedback
Important: Please issue a full refund back to my credit card immediately. Best regards.,Refund
"Hello, What are the system requirements for running this software on Mac? Thank you so much.",Inquiry
"Hi, Where is my package right now? Tracking number is TRK-881920. Appreciate your help.",Order Tracking
"To whom it may concern, I cannot log into my account, it keeps saying invalid credentials. Please respond soon.",Technical Support
"In my opinion, Please cancel my monthly premium plan and stop all future recurring billing. Best regards.",Cancellation
Please note: The mobile app crashes with error 500 whenever I click export. Thank you so much.,Technical Support
"To whom it may concern, Is there a free trial available for new users before purchasing? Looking forward to hearing back.",Inquiry
"Dear team, Can you check the current shipping location of order number #77102?",Order Tracking
"Honestly, I want to track the live real-time location of my package in transit. Appreciate your help.",Order Tracking
can i reserve a conference room for our team meeting on friday at 3 pm?,Inquiry
"Good morning, I want to check availability for hotel rooms between Dec 10 and Dec 15. Appreciate your help.",Inquiry
please terminate my membership and delete my account.,Cancellation
"Actually, what is the status of my order that i placed three days ago? Thanks.",Order Tracking
"Important: the tracking number says out for delivery, what time will the courier arrive? Thanks.",Order Tracking
"Good morning, just wanted to say the support team was fantastic and super helpful! Please assist.",Feedback
Quick note: How long does it take for a bank account refund to process? Please respond soon.,Refund
"Actually, I want to cancel my flight reservation and void the airline ticket. Please assist.",Cancellation
"Hello, i want to check availability for hotel rooms between dec 10 and dec 15. Let me know asap.",Inquiry
Urgent: Please issue a full refund back to my credit card immediately. This is critical.,Refund
"Hi, How long does it take for a bank account refund to process? What do you suggest?",Refund
"Honestly, this is the worst customer experience i have ever endured. Please assist.",Complaint
"Good morning, I am getting a database connection timeout error on the server. Looking forward to hearing back.",Technical Support
"To whom it may concern, How do I configure the SMTP email settings in the dashboard? Best regards.",Technical Support
Quick note: How do I book a private consultation session with an advisor? Appreciate your help.,Inquiry
Update: How do I configure the SMTP email settings in the dashboard? Best regards.,Technical Support
"To whom it may concern, How do I clear the browser cache and cookies to fix rendering glitches?",Technical Support
"Good morning, The product stopped working after two days, this is completely unacceptable. Please assist.",Complaint
Urgent: I received the wrong item in my package and nobody is responding to my emails. Thanks.,Complaint
"Hi, I need the tracking URL and consignment number for my recent purchase.",Order Tracking
I want to track the live real-time location of my package in transit. Thank you so much.,Order Tracking
i have not received any tracking updates for shipment #9084.,Order Tracking
"Hello, Please cancel my monthly premium plan and stop all future recurring billing. Appreciate your help.",Cancellation
"Hi, is it possible to upgrade my current plan to the premium tier? Please assist.",Inquiry
"Good afternoon, The room was dirty, noisy, and had no hot water during our entire stay. Let me know asap.",Complaint
"Good afternoon, i would like to request a 100% money-back refund under your return policy. What do you suggest?",Refund
Update: the service staff was extremely rude and unhelpful when i asked for assistance. Thanks.,Complaint
"Urgent: i was charged twice for the same transaction, please refund the duplicate fee. Please respond soon.",Refund
Can you check the current shipping location of order number #77102?,Order Tracking
"Hey support team, The webcam driver is not detected during video conferencing calls. Appreciate your help.",Technical Support
"Actually, I want to check availability for hotel rooms between Dec 10 and Dec 15. Thanks.",Inquiry
Important: My API authentication token is failing with 401 unauthorized error. Best regards.,Technical Support
"Honestly, i have a suggestion to improve the user interface on the settings page. Please respond soon.",Feedback
"In my opinion, Please abort this order processing, I made a mistake and wish to cancel. Let me know asap.",Cancellation
Please note: How do I book a private consultation session with an advisor? Please assist.,Inquiry
Quick note: I want to cancel my flight reservation and void the airline ticket. Please respond soon.,Cancellation
"Good morning, The service staff was extremely rude and unhelpful when I asked for assistance. Best regards.",Complaint
"Dear team, I want to check availability for hotel rooms between Dec 10 and Dec 15. Thanks.",Inquiry
Notice: Can I reserve a conference room for our team meeting on Friday at 3 PM?,Inquiry
"In my opinion, What payment methods do you accept on your online checkout page? Please respond soon.",Inquiry
"Good afternoon, thank you for the quick resolution, 5-star customer support experience! What do you suggest?",Feedback
Quick note: I really love the new dark mode theme update you recently rolled out. Appreciate your help.,Feedback
Update: Could you help me reset my account password? Please respond soon.,Technical Support
"To whom it may concern, Has my order #44910 been dispatched from the fulfillment warehouse yet? Please assist.",Order Tracking
"Thank you for the quick resolution, 5-star customer support experience!",Feedback
"Dear team, Please abort this order processing, I made a mistake and wish to cancel. Please assist.",Cancellation
"Hi, The mobile app crashes with error 500 whenever I click export. Please assist.",Technical Support
"Honestly, The product stopped working after two days, this is completely unacceptable. Please assist.",Complaint
"Hi, Can you tell me what your opening hours are on weekends? This is critical.",Inquiry
"In my opinion, The mobile app crashes with error 500 whenever I click export. Appreciate your help.",Technical Support
I really love the new dark mode theme update you recently rolled out. Appreciate your help.,Feedback
"Hi, How can I cancel my gym membership without paying a cancellation fee? Looking forward to hearing back.",Cancellation
"Honestly, How do I configure the SMTP email settings in the dashboard? What do you suggest?",Technical Support
Notice: What payment methods do you accept on your online checkout page? Looking forward to hearing back.,Inquiry
Notice: The delivery was three hours late and the food was completely cold. Thanks.,Complaint
Update: I want to cancel my flight reservation and void the airline ticket. This is critical.,Cancellation
Urgent: Is it possible to upgrade my current plan to the premium tier? Please assist.,Inquiry
"Honestly, I wanted to leave positive feedback for Sarah who helped me resolve my issue. Best regards.",Feedback
"Quick note: Great job on the new features, they saved our team hours of work. Please respond soon.",Feedback
"Good afternoon, where is my package right now? tracking number is trk-881920. Thank you so much.",Order Tracking
"Honestly, Please refund the unauthorized subscription charge on my debit card. Thank you so much.",Refund
"Actually, i was charged twice for the same transaction, please refund the duplicate fee. Appreciate your help.",Refund
Notice: Cancel my subscription before the free trial period ends. What do you suggest?,Cancellation
"Good morning, Is it possible to upgrade my current plan to the premium tier? Thank you so much.",Inquiry
"Quick note: the product did not match the website description, i demand my money back. Please respond soon.",Refund
"Good afternoon, I want to track the live real-time location of my package in transit. Please respond soon.",Order Tracking
"To whom it may concern, what are the system requirements for running this software on mac? What do you suggest?",Inquiry
"Hey support team, The room was dirty, noisy, and had no hot water during our entire stay. Appreciate your help.",Complaint
"Actually, How do I clear the browser cache and cookies to fix rendering glitches? Thank you so much.",Technical Support
"Honestly, what is the status of my order that i placed three days ago? Thank you so much.",Order Tracking
"Actually, could you tell me which courier service is handling the delivery of my parcel? Appreciate your help.",Order Tracking
the screen turns completely blank and white after the recent update.,Technical Support
"In my opinion, I'm writing to complain about the poor quality of the item I received. Thanks.",Complaint
"Please note: Kudos to your delivery driver who was polite, punctual, and very professional. Please assist.",Feedback
"Dear team, I'm writing to complain about the poor quality of the item I received. This is critical.",Complaint
"In my opinion, I wanted to share some feedback regarding your recent software release. Please assist.",Feedback
"Dear team, i wanted to share some feedback regarding your recent software release. This is critical.",Feedback
Update: Can you provide more information about your warranty coverage policy? Looking forward to hearing back.,Inquiry
i want to make a reservation for two guests at 7:30 pm tonight.,Inquiry
Important: Can you tell me what your opening hours are on weekends? Best regards.,Inquiry
"Actually, I want to cancel my flight reservation and void the airline ticket. Thanks.",Cancellation
Update: could you tell me if this winter jacket comes in size extra large? Please respond soon.,Inquiry
"Dear team, The room was dirty, noisy, and had no hot water during our entire stay. Thank you so much.",Complaint
"Hey support team, can you provide more information about your warranty coverage policy?",Inquiry
Please note: I have not received any tracking updates for shipment #9084. What do you suggest?,Order Tracking
"Good afternoon, Please terminate my membership and delete my account. Looking forward to hearing back.",Cancellation
"Hi, I'm writing to complain about the poor quality of the item I received. Thanks.",Complaint
I am getting a database connection timeout error on the server. Let me know asap.,Technical Support
"Hey support team, i wanted to share some feedback regarding your recent software release. Please respond soon.",Feedback
"Honestly, How do I book a private consultation session with an advisor? Let me know asap.",Inquiry
"Hello, Is there a free trial available for new users before purchasing? Looking forward to hearing back.",Inquiry
"Dear team, Where is my package right now? Tracking number is TRK-881920. Best regards.",Order Tracking
Update: I want to track the live real-time location of my package in transit. Thanks.,Order Tracking
"Dear team, The product did not match the website description, I demand my money back. What do you suggest?",Refund
Notice: When will my order arrive at my doorstep? Best regards.,Order Tracking
i wanted to share some feedback regarding your recent software release.,Feedback
"Hey support team, Do you offer international shipping to Canada and the United Kingdom? Thank you so much.",Inquiry
"Actually, How do I clear the browser cache and cookies to fix rendering glitches? Please assist.",Technical Support
Update: please cancel my monthly premium plan and stop all future recurring billing. Thank you so much.,Cancellation
Please note: Please issue a full refund back to my credit card immediately. Please respond soon.,Refund
Important: I'm writing to complain about the poor quality of the item I received. Let me know asap.,Complaint
"Hello, How long does it take for a bank account refund to process? Looking forward to hearing back.",Refund
Please note: the screen turns completely blank and white after the recent update. What do you suggest?,Technical Support
Urgent: Please issue a full refund back to my credit card immediately. What do you suggest?,Refund
please refund the unauthorized subscription charge on my debit card.,Refund
"To whom it may concern, How much does the annual subscription plan cost for enterprise teams? Thanks.",Inquiry
Update: what is the status of my order that i placed three days ago? Thanks.,Order Tracking
Quick note: The screen turns completely blank and white after the recent update. Thanks.,Technical Support
the service staff was extremely rude and unhelpful when i asked for assistance.,Complaint
can you provide more information about your warranty coverage policy?,Inquiry
Quick note: Is there a free trial available for new users before purchasing? Thanks.,Inquiry
FYI: I have a suggestion to improve the user interface on the settings page. Best regards.,Feedback
"Hello, has my order #44910 been dispatched from the fulfillment warehouse yet? Please respond soon.",Order Tracking
"I was charged twice for the same transaction, please refund the duplicate fee.",Refund
Quick note: When will my order arrive at my doorstep? Let me know asap.,Order Tracking
Please void this transaction and cancel my pending order right away. Thank you so much.,Cancellation
Do you offer international shipping to Canada and the United Kingdom? Please assist.,Inquiry
"Good morning, do you have vegan and gluten-free options available on your dinner menu? Thanks.",Inquiry
"Good afternoon, I need the tracking URL and consignment number for my recent purchase. Please respond soon.",Order Tracking
"Hi, I received the wrong item in my package and nobody is responding to my emails. What do you suggest?",Complaint
"Dear team, I need the tracking URL and consignment number for my recent purchase. Best regards.",Order Tracking
i'd like to schedule an appointment with a specialist next week.,Inquiry
"Actually, the product stopped working after two days, this is completely unacceptable. Thank you so much.",Complaint
"Hey support team, The Bluetooth device will not pair with my laptop despite restarting. What do you suggest?",Technical Support
Update: Do you have vegan and gluten-free options available on your dinner menu? Looking forward to hearing back.,Inquiry
"Hello, what are the system requirements for running this software on mac? Appreciate your help.",Inquiry
"In my opinion, Kudos to your delivery driver who was polite, punctual, and very professional. Thank you so much.",Feedback
"Important: the product stopped working after two days, this is completely unacceptable. Thanks.",Complaint
"Dear team, Please abort this order processing, I made a mistake and wish to cancel. What do you suggest?",Cancellation
Has my order #44910 been dispatched from the fulfillment warehouse yet?,Order Tracking
"your application is amazing, keep up the wonderful work! Thanks.",Feedback
Update: How long does it take for a bank account refund to process? Thank you so much.,Refund
"Good afternoon, I wanted to leave positive feedback for Sarah who helped me resolve my issue. Please assist.",Feedback
FYI: Please refund the unauthorized subscription charge on my debit card. This is critical.,Refund
"Quick note: The tracking number says out for delivery, what time will the courier arrive? What do you suggest?",Order Tracking
the mobile app crashes with error 500 whenever i click export.,Technical Support
"Honestly, how long does it take for a bank account refund to process? Thanks.",Refund
the mobile app crashes with error 500 whenever i click export. What do you suggest?,Technical Support
i have a suggestion to improve the user interface on the settings page.,Feedback
"Please note: The product did not match the website description, I demand my money back. Best regards.",Refund
i am very unhappy with the substandard service provided by your company. Looking forward to hearing back.,Complaint
FYI: how long does it take for a bank account refund to process? Thanks.,Refund
"Hey support team, I have a suggestion to improve the user interface on the settings page. Appreciate your help.",Feedback
"Good afternoon, I want to make a reservation for two guests at 7:30 PM tonight. Looking forward to hearing back.",Inquiry
"Hello, Please issue a full refund back to my credit card immediately. Please assist.",Refund
"Honestly, I have a suggestion to improve the user interface on the settings page. Looking forward to hearing back.",Feedback
Urgent: how do i clear the browser cache and cookies to fix rendering glitches? Let me know asap.,Technical Support
i want to cancel my subscription effective immediately. What do you suggest?,Cancellation
FYI: What are the system requirements for running this software on Mac? Thanks.,Inquiry
"Hello, I am getting a database connection timeout error on the server. Thanks.",Technical Support
"To whom it may concern, The product stopped working after two days, this is completely unacceptable. Thanks.",Complaint
please void this transaction and cancel my pending order right away.,Cancellation
"Good afternoon, Can I reserve a conference room for our team meeting on Friday at 3 PM? Thank you so much.",Inquiry
"Honestly, The screen turns completely blank and white after the recent update. Thank you so much.",Technical Support
"Good afternoon, I want to make a reservation for two guests at 7:30 PM tonight. Best regards.",Inquiry
Please note: Please terminate my membership and delete my account. Let me know asap.,Cancellation
Update: Cancel my subscription before the free trial period ends. This is critical.,Cancellation
Please note: What payment methods do you accept on your online checkout page? Please assist.,Inquiry
"Actually, i need the tracking url and consignment number for my recent purchase. Thanks.",Order Tracking
Notice: Just wanted to say the support team was fantastic and super helpful! What do you suggest?,Feedback
FYI: could you tell me if this winter jacket comes in size extra large? This is critical.,Inquiry
"Good morning, the tracking number says out for delivery, what time will the courier arrive? Thanks.",Order Tracking
"Actually, Just wanted to say the support team was fantastic and super helpful! What do you suggest?",Feedback
"To whom it may concern, I am getting a database connection timeout error on the server. Thanks.",Technical Support
I have not received any tracking updates for shipment #9084.,Order Tracking
"Hello, i want to track the live real-time location of my package in transit. What do you suggest?",Order Tracking
Please note: I am very unhappy with the substandard service provided by your company. Thanks.,Complaint
how do i book a private consultation session with an advisor?,Inquiry
Urgent: I have a suggestion to improve the user interface on the settings page. Please assist.,Feedback
"Dear team, i would like to cancel order #99401 before it gets shipped from the warehouse. What do you suggest?",Cancellation
"In my opinion, could you tell me which courier service is handling the delivery of my parcel? What do you suggest?",Order Tracking
Notice: This is the worst customer experience I have ever endured. Best regards.,Complaint
"To whom it may concern, Could you help me reset my account password? This is critical.",Technical Support
"Hey support team, how do i book a private consultation session with an advisor? What do you suggest?",Inquiry
Notice: When will my order arrive at my doorstep?,Order Tracking
"the product did not match the website description, i demand my money back.",Refund
Quick note: What are the system requirements for running this software on Mac? Let me know asap.,Inquiry
I want to make a reservation for two guests at 7:30 PM tonight.,Inquiry
"great job on the new features, they saved our team hours of work. Looking forward to hearing back.",Feedback
"Update: Kudos to your delivery driver who was polite, punctual, and very professional. Looking forward to hearing back.",Feedback
"Good morning, Your technician did a terrible job and damaged my home wiring. Let me know asap.",Complaint
"Hello, The product stopped working after two days, this is completely unacceptable. Thank you so much.",Complaint
"Hello, i have been waiting on hold for 45 minutes without anyone answering my call. Appreciate your help.",Complaint
How can I cancel my gym membership without paying a cancellation fee? Let me know asap.,Cancellation
"Hey support team, Can you check the current shipping location of order number #77102? Appreciate your help.",Order Tracking
"Dear team, Please refund the unauthorized subscription charge on my debit card. Looking forward to hearing back.",Refund
Quick note: how much does the annual subscription plan cost for enterprise teams? Best regards.,Inquiry
"In my opinion, Please void this transaction and cancel my pending order right away. Looking forward to hearing back.",Cancellation
"Dear team, Could you tell me which courier service is handling the delivery of my parcel? Looking forward to hearing back.",Order Tracking
I want to track the live real-time location of my package in transit.,Order Tracking
I want my cashback and purchase price refunded for this broken keyboard.,Refund
"Hi, I want to cancel my subscription effective immediately. What do you suggest?",Cancellation
"Hi, I have not received any tracking updates for shipment #9084. Please respond soon.",Order Tracking
"In my opinion, I returned the item to your store, when will my refund be credited? What do you suggest?",Refund
"To whom it may concern, i'd like to book a table for four people this saturday evening. What do you suggest?",Inquiry
"Urgent: Your application is amazing, keep up the wonderful work! Please respond soon.",Feedback
Notice: The delivery was three hours late and the food was completely cold. This is critical.,Complaint
"Dear team, I wanted to leave positive feedback for Sarah who helped me resolve my issue. Let me know asap.",Feedback
"Hello, i was charged twice for the same transaction, please refund the duplicate fee. Please assist.",Refund
"In my opinion, how do i book a private consultation session with an advisor?",Inquiry
"Honestly, Can you check the current shipping location of order number #77102? Looking forward to hearing back.",Order Tracking
I want to make a reservation for two guests at 7:30 PM tonight. Let me know asap.,Inquiry
"Actually, What is the status of my order that I placed three days ago?",Order Tracking
"Actually, How long does it take for a bank account refund to process? Looking forward to hearing back.",Refund
"Good afternoon, What are the system requirements for running this software on Mac?",Inquiry
"Hi, Kudos to your delivery driver who was polite, punctual, and very professional.",Feedback
"Important: I cannot log into my account, it keeps saying invalid credentials. Please respond soon.",Technical Support
"Hey support team, your technician did a terrible job and damaged my home wiring. What do you suggest?",Complaint
Important: i am getting a database connection timeout error on the server. Please respond soon.,Technical Support
"Good morning, I received the wrong item in my package and nobody is responding to my emails. Let me know asap.",Complaint
"Update: I cannot log into my account, it keeps saying invalid credentials. Let me know asap.",Technical Support
Update: Could you tell me which courier service is handling the delivery of my parcel? Please respond soon.,Order Tracking
"Hi, Great job on the new features, they saved our team hours of work. What do you suggest?",Feedback
"Good afternoon, I wanted to leave positive feedback for Sarah who helped me resolve my issue. This is critical.",Feedback
"Notice: The tracking number says out for delivery, what time will the courier arrive? Thanks.",Order Tracking
"The room was dirty, noisy, and had no hot water during our entire stay. Thanks.",Complaint
Has my order #44910 been dispatched from the fulfillment warehouse yet? Please assist.,Order Tracking
Please note: how long does it take for a bank account refund to process? Looking forward to hearing back.,Refund
"Honestly, Thank you for the quick resolution, 5-star customer support experience! Let me know asap.",Feedback
"Good morning, When will my order arrive at my doorstep? Looking forward to hearing back.",Order Tracking
"In my opinion, please abort this order processing, i made a mistake and wish to cancel. This is critical.",Cancellation
the webcam driver is not detected during video conferencing calls.,Technical Support
"the product stopped working after two days, this is completely unacceptable. This is critical.",Complaint
Quick note: I need the tracking URL and consignment number for my recent purchase.,Order Tracking
Quick note: can you tell me what your opening hours are on weekends? Please assist.,Inquiry
Urgent: The webcam driver is not detected during video conferencing calls.,Technical Support
Update: I want to cancel my flight reservation and void the airline ticket. Thank you so much.,Cancellation
I want to check availability for hotel rooms between Dec 10 and Dec 15.,Inquiry
I am very unhappy with the substandard service provided by your company.,Complaint
The delivery was three hours late and the food was completely cold.,Complaint
Notice: do you offer international shipping to canada and the united kingdom? Thanks.,Inquiry
"Hi, The webcam driver is not detected during video conferencing calls. Thank you so much.",Technical Support
"Good morning, i want a refund for the product since it arrived damaged. Appreciate your help.",Refund
"Honestly, Please abort this order processing, I made a mistake and wish to cancel. Looking forward to hearing back.",Cancellation
"Good afternoon, i wanted to share some feedback regarding your recent software release. Thanks.",Feedback
Urgent: how can i cancel my gym membership without paying a cancellation fee?,Cancellation
"i cannot log into my account, it keeps saying invalid credentials.",Technical Support
"To whom it may concern, Could you tell me if this winter jacket comes in size extra large? Please respond soon.",Inquiry
"i returned the item to your store, when will my refund be credited? Appreciate your help.",Refund
I have a suggestion to improve the user interface on the settings page. Please respond soon.,Feedback
i want to check availability for hotel rooms between dec 10 and dec 15.,Inquiry
FYI: I want to make a reservation for two guests at 7:30 PM tonight. Please respond soon.,Inquiry
"Hello, your application is amazing, keep up the wonderful work! Thank you so much.",Feedback
can you tell me what your opening hours are on weekends?,Inquiry
Quick note: the service staff was extremely rude and unhelpful when i asked for assistance. Best regards.,Complaint
"In my opinion, My API authentication token is failing with 401 unauthorized error. Please assist.",Technical Support
"To whom it may concern, I was charged twice for the same transaction, please refund the duplicate fee. Appreciate your help.",Refund
Please note: do you have vegan and gluten-free options available on your dinner menu? This is critical.,Inquiry
"Important: Your application is amazing, keep up the wonderful work! Please assist.",Feedback
Urgent: i need the tracking url and consignment number for my recent purchase. Best regards.,Order Tracking
"Honestly, I'd like to schedule an appointment with a specialist next week. Thanks.",Inquiry
"Notice: i was charged twice for the same transaction, please refund the duplicate fee. What do you suggest?",Refund
"Hello, I am getting a database connection timeout error on the server. Thank you so much.",Technical Support
"Honestly, I am very unhappy with the substandard service provided by your company. What do you suggest?",Complaint
Update: is there a free trial available for new users before purchasing?,Inquiry
"Honestly, I would like to cancel order #99401 before it gets shipped from the warehouse. Appreciate your help.",Cancellation
"Hi, I would like to cancel order #99401 before it gets shipped from the warehouse. Let me know asap.",Cancellation
"Dear team, I really love the new dark mode theme update you recently rolled out. Please respond soon.",Feedback
"Dear team, I want to make a reservation for two guests at 7:30 PM tonight. Looking forward to hearing back.",Inquiry
"I cannot log into my account, it keeps saying invalid credentials.",Technical Support
"Hey support team, I have not received any tracking updates for shipment #9084. Looking forward to hearing back.",Order Tracking
Update: Just wanted to say the support team was fantastic and super helpful! Please respond soon.,Feedback
Urgent: I'd like to schedule an appointment with a specialist next week. Thank you so much.,Inquiry
"Hi, I would like to request a 100% money-back refund under your return policy. Please assist.",Refund
"Actually, I would like to cancel order #99401 before it gets shipped from the warehouse. Best regards.",Cancellation
"Hi, The tracking number says out for delivery, what time will the courier arrive? Appreciate your help.",Order Tracking
Notice: Where is my package right now? Tracking number is TRK-881920. Thank you so much.,Order Tracking
I want a refund for the product since it arrived damaged.,Refund
the bluetooth device will not pair with my laptop despite restarting.,Technical Support
Update: The mobile app crashes with error 500 whenever I click export. Thank you so much.,Technical Support
Please note: I have not received any tracking updates for shipment #9084. This is critical.,Order Tracking
Important: Is there a free trial available for new users before purchasing? Thank you so much.,Inquiry
FYI: what payment methods do you accept on your online checkout page? This is critical.,Inquiry
"To whom it may concern, I really love the new dark mode theme update you recently rolled out. What do you suggest?",Feedback
